sls_ord_num,sls_prd_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
ORD000378,CAT17,6584,20213381,20215085,20200190,12.43,17,429.44
ORD000379,CAT31,6062,20230672,20200166,20236772,4425.71,6,410.98
ORD000380,CAT26,8628,20230827,20220138,20217232,4222.37,6,231.33
ORD000381,CAT20,16750,20209934,20201091,20210556,31.39,8,292.2
ORD000382,CAT16,5162,20218717,20225915,20211843,1674.54,15,247.65
ORD000383,CAT20,6807,20220291,20203003,20223557,2959.47,7,45.45
ORD000384,CAT36,3754,20213952,20230036,20224204,2765.16,6,203.78
ORD000385,CAT26,3122,20202507,20208887,20220875,3378.02,10,96.95
ORD000386,CAT14,18266,20229788,20226036,20228471,3324.1,14,288.63
ORD000387,CAT25,8452,20203314,20202991,20235199,109.9,1,486.58
ORD000388,CAT21,11402,20225455,20237251,20200449,2329.7,15,159.68
ORD000389,CAT12,18076,20222087,20219003,20211157,2428.76,5,280.55
ORD000390,CAT12,2657,20221719,20237690,20226221,4251.77,15,323.81
ORD000391,CAT05,6901,20230797,20204111,20205075,4884.97,19,433.1
ORD000392,CAT25,1328,20222436,20222907,20217217,903.72,3,86.19
ORD000393,CAT07,14923,20217245,20208403,20226222,2300.77,15,301.84
ORD000394,CAT36,18160,20201820,20225508,20202250,4632.05,16,276.2
ORD000395,CAT06,12690,20201153,20221434,20229768,4116.05,5,134.58
ORD000396,CAT06,12547,20201204,20209721,20214806,1843.95,1,124.75
ORD000397,CAT29,6506,20205384,20239421,20215922,976.5,4,288.34
ORD000398,CAT14,9722,20203831,20205606,20207613,4343.23,6,73.27
ORD000399,CAT07,12483,20209313,20226122,20221682,4516.78,16,379.26
ORD000400,CAT31,13938,20218840,20225683,20206306,1747.36,13,38.23
ORD000401,CAT33,17446,20205072,20209881,20221625,664.11,8,355.47
ORD000402,CAT23,2092,20229551,20219646,20235028,1332.0,3,197.36
ORD000403,CAT14,9258,20200972,20233703,20206685,3777.78,19,408.12
ORD000404,CAT01,16923,20204879,20219949,20236913,2675.17,14,340.01
ORD000405,CAT06,3477,20206812,20212665,20222702,1943.19,13,130.63
ORD000406,CAT36,1920,20202100,20217929,20210054,3103.94,6,414.11
ORD000407,CAT04,11170,20218767,20217603,20210434,2925.05,2,485.25
ORD000408,CAT30,10546,20227620,20224269,20232744,3907.22,16,171.98
ORD000409,CAT30,13236,20200217,20237354,20220159,1807.34,5,379.0
ORD000410,CAT08,16274,20200376,20231951,20218059,3239.76,8,300.5
ORD000411,CAT24,17919,20200449,20212825,20207796,4359.26,11,36.78
ORD000412,CAT36,5843,20223905,20230941,20203242,3627.82,17,170.62
ORD000413,CAT25,6205,20216418,20228325,20201512,2974.32,3,140.07
ORD000414,CAT04,3225,20224061,20227343,20223035,3210.69,12,290.61
ORD000415,CAT19,2456,20229269,20218326,20206766,4480.34,10,210.68
ORD000416,CAT13,1656,20218666,20221730,20215207,4465.18,4,143.47
ORD000417,CAT27,9467,20229657,20233674,20232474,2107.85,9,480.84
ORD000418,CAT09,11781,20223502,20230107,20212356,1466.06,17,444.6
ORD000419,CAT22,2974,20228844,20226193,20220782,449.27,11,415.71
ORD000420,CAT07,16528,20203901,20218116,20200378,1324.14,3,94.46
ORD000421,CAT26,18378,20221027,20216162,20233537,4589.8,7,131.89
ORD000422,CAT08,17708,20208977,20206972,20230474,1737.41,13,229.43
ORD000423,CAT28,13912,20208727,20223842,20235626,2476.33,7,224.53
ORD000424,CAT23,18225,20217787,20223320,20212275,1926.68,2,41.23
ORD000425,CAT36,5153,20230816,20201943,20234748,986.09,18,102.64
ORD000426,CAT32,16160,20206917,20205102,20232073,1598.07,13,32.35
ORD000427,CAT20,1458,20212424,20223987,20229959,1596.02,8,48.49
ORD000428,CAT32,2876,20229472,20218625,20202481,915.81,11,494.31
ORD000429,CAT07,10517,20203045,20224147,20238513,4214.17,17,464.69
ORD000430,CAT18,3688,20224318,20238362,20203180,1702.54,19,474.22
ORD000431,CAT28,18149,20212228,20235919,20202957,1325.18,17,252.56
ORD000432,CAT26,2928,20222149,20214007,20231485,1244.09,10,140.54
ORD000433,CAT14,15679,20225645,20221091,20214499,3175.83,5,434.39
ORD000434,CAT29,9817,20212786,20237540,20201991,1576.19,5,279.21
ORD000435,CAT37,3052,20228316,20210322,20235575,258.83,10,387.1
ORD000436,CAT09,5184,20210438,20226969,20224205,4081.92,3,437.53
ORD000437,CAT37,5877,20203539,20238681,20229484,1798.83,17,391.71
ORD000438,CAT18,13978,20221998,20230595,20207157,410.97,11,99.16
ORD000439,CAT28,6027,20216482,20238561,20210952,4955.1,19,492.05
ORD000440,CAT06,3883,20212998,20216093,20236254,4655.27,6,490.82
ORD000441,CAT30,9818,20210670,20211349,20216206,1222.25,16,96.08
ORD000442,CAT09,9289,20219678,20230099,20229058,3724.78,2,266.9
ORD000443,CAT11,8698,20209555,20213114,20213550,4350.92,2,214.25
ORD000444,CAT34,14119,20230221,20235110,20205836,4299.22,1,344.42
ORD000445,CAT16,6008,20229667,20207647,20224690,1185.32,19,244.34
ORD000446,CAT25,15193,20212528,20224656,20207118,2305.25,9,211.47
ORD000447,CAT13,10322,20200843,20214296,20230547,1907.72,12,440.62
ORD000448,CAT30,17593,20203310,20227041,20215649,1233.25,14,96.99
ORD000449,CAT18,9489,20211971,20215934,20200264,3913.09,14,497.54
ORD000450,CAT09,13752,20220935,20208359,20210399,1480.99,14,137.84
ORD000451,CAT04,9616,20205710,20211543,20234451,3186.77,8,413.3
ORD000452,CAT33,9826,20210118,20225685,20200545,4088.8,15,185.03
ORD000453,CAT22,13283,20210563,20210809,20205278,4966.98,9,72.37
ORD000454,CAT21,13670,20219475,20220187,20207079,1001.52,11,108.21
ORD000455,CAT33,9579,20227249,20213098,20239474,4494.17,6,225.69
ORD000456,CAT23,17035,20204807,20211727,20236622,4735.65,11,146.77
ORD000457,CAT06,3951,20205506,20226273,20204385,1036.3,12,173.99
ORD000458,CAT21,3415,20225541,20235487,20234547,3950.17,18,349.57
ORD000459,CAT16,15724,20212937,20214963,20216011,2961.72,2,50.81
ORD000460,CAT18,12937,20214197,20219444,20218092,1556.37,15,277.21
ORD000461,CAT18,3517,20219834,20217954,20219000,2556.63,5,167.54
ORD000462,CAT33,4077,20206889,20201698,20203273,89.58,5,66.46
ORD000463,CAT16,11767,20211641,20214722,20237032,4863.43,14,190.42
ORD000464,CAT14,17352,20216682,20239362,20225481,2770.84,3,218.14
ORD000465,CAT02,18322,20224428,20229657,20239999,1464.11,18,350.83
ORD000466,CAT02,4685,20224393,20210644,20219422,4878.86,16,421.19
ORD000467,CAT12,17670,20201602,20224605,20212706,1134.68,18,134.55
ORD000468,CAT27,7681,20223419,20200445,20235534,2567.12,14,185.11
ORD000469,CAT01,4456,20215155,20237052,20222883,1578.74,6,440.34
ORD000470,CAT13,18267,20211630,20216363,20219852,2074.63,1,451.47
ORD000471,CAT31,1634,20213311,20204799,20230049,3496.31,10,72.16
ORD000472,CAT13,18191,20208012,20230791,20222367,3239.46,4,437.61
ORD000473,CAT04,9417,20225889,20223630,20213399,1779.75,16,277.71
ORD000474,CAT12,15808,20221321,20216050,20235870,3668.3,4,359.0
ORD000475,CAT28,4722,20215829,20223210,20210976,4895.36,4,224.94
ORD000476,CAT32,11337,20221625,20236490,20207138,1881.52,18,31.28
ORD000477,CAT13,9956,20221397,20208365,20206456,4307.27,1,463.33
ORD000478,CAT21,13984,20213669,20231354,20235594,976.15,8,492.28
ORD000479,CAT06,5506,20230450,20218736,20230672,142.18,13,171.04
ORD000480,CAT23,717,20205614,20209870,20206785,2354.9,13,328.12
ORD000481,CAT11,12887,20219691,20217413,20201511,4067.43,8,86.09
ORD000482,CAT21,4019,20217441,20205246,20210983,2637.02,11,462.72
ORD000483,CAT12,10690,20212112,20225083,20230491,234.52,7,333.95
ORD000484,CAT21,3705,20224835,20220672,20203452,1765.3,17,146.07
ORD000485,CAT13,6053,20229446,20230197,20218329,4860.37,8,185.12
ORD000486,CAT20,1550,20214678,20218634,20208404,3408.84,5,472.01
ORD000487,CAT12,2411,20201245,20222103,20213429,3293.01,5,416.58
ORD000488,CAT19,16600,20201961,20207225,20212420,3522.98,16,5.64
ORD000489,CAT32,12374,20227099,20233963,20238481,3452.83,5,356.27
ORD000490,CAT14,13621,20208795,20224730,20217213,1425.55,13,22.99
ORD000491,CAT30,4173,20225538,20201098,20231928,79.31,14,221.75
ORD000492,CAT25,2775,20213496,20223195,20228242,4816.81,1,330.26
ORD000493,CAT17,4231,20203215,20217727,20218214,2637.78,9,18.36
ORD000494,CAT08,6956,20215622,20206154,20220868,4420.46,2,241.91
ORD000495,CAT26,17442,20222805,20200993,20222376,4689.71,1,76.53
ORD000496,CAT17,1171,20227265,20218838,20204087,547.4,6,446.37
ORD000497,CAT36,17097,20203424,20224896,20215612,1375.99,13,213.48
ORD000498,CAT17,17263,20206922,20236714,20209823,1378.39,12,444.25
ORD000499,CAT30,16535,20230699,20228757,20219607,641.33,15,88.99
ORD000500,CAT20,10239,20213341,20218484,20206132,87.8,16,84.65
ORD000501,CAT29,7897,20214664,20239266,20214387,1343.3,19,71.16
ORD000502,CAT16,4903,20230098,20202332,20212218,1620.15,12,381.59
ORD000503,CAT33,14455,20219378,20213405,20215685,752.01,10,258.33
ORD000504,CAT37,16494,20201109,20230639,20203750,3071.69,19,158.25
ORD000505,CAT36,676,20220994,20222803,20221991,3485.99,4,134.55
ORD000506,CAT37,16138,20227119,20203099,20227715,3074.22,8,301.76
ORD000507,CAT16,13049,20211196,20228489,20227091,1112.58,7,200.21
ORD000508,CAT31,11061,20226451,20204673,20236232,1000.06,8,289.23
ORD000509,CAT21,9248,20214615,20208214,20227304,4055.66,10,156.65
ORD000510,CAT23,11508,20209313,20231868,20223197,4076.31,13,420.59
ORD000511,CAT04,7227,20213296,20231098,20228749,4288.86,4,166.64
ORD000512,CAT30,4295,20221974,20225202,20238352,2170.36,3,375.7
ORD000513,CAT14,7443,20214598,20235675,20211001,4891.58,17,67.15
ORD000514,CAT26,9533,20215312,20209246,20233294,3832.58,9,439.27
ORD000515,CAT29,4279,20228595,20214518,20226347,3850.46,12,63.6
ORD000516,CAT31,6171,20222495,20209035,20218836,2519.27,2,233.39
ORD000517,CAT30,857,20206210,20216614,20200163,1987.21,5,96.27
ORD000518,CAT25,11912,20228011,20221978,20202031,3021.93,4,437.17
ORD000519,CAT36,2637,20211526,20208841,20208990,3747.71,6,450.55
ORD000520,CAT23,15079,20212959,20213829,20223010,293.22,11,104.45
ORD000521,CAT28,172,20217431,20215693,20233716,3582.19,17,408.79
ORD000522,CAT07,5077,20228420,20237165,20219419,4821.39,11,272.09
ORD000523,CAT35,1439,20208775,20232949,20226512,3211.72,2,335.12
ORD000524,CAT09,7033,20200417,20214422,20210729,2422.87,5,128.56
ORD000525,CAT31,14786,20226249,20237744,20217707,3583.5,14,484.78
ORD000526,CAT31,3991,20210175,20226593,20217251,3118.94,16,129.08
ORD000527,CAT17,1755,20204742,20205770,20211365,361.68,15,251.6
ORD000528,CAT06,14524,20224418,20226289,20232501,3500.18,2,312.45
ORD000529,CAT10,13768,20202561,20237915,20202503,318.78,4,95.72
ORD000530,CAT33,11629,20221226,20233707,20229586,3821.71,10,272.55
ORD000531,CAT09,11914,20228220,20207257,20212583,4732.55,7,354.88
ORD000532,CAT19,18483,20211721,20220374,20220838,4824.28,3,9.67
ORD000533,CAT11,5410,20211714,20236643,20232117,4072.01,4,46.15
ORD000534,CAT07,11902,20225099,20230513,20229579,3448.19,8,118.68
ORD000535,CAT32,6607,20200155,20203945,20225377,1948.11,8,315.46
ORD000536,CAT21,4000,20229632,20232609,20203717,4335.74,1,67.07
ORD000537,CAT16,5090,20202183,20220021,20216303,3420.23,13,459.98
ORD000538,CAT22,278,20230075,20229071,20225969,2056.76,4,262.14
ORD000539,CAT35,5294,20210066,20219585,20214715,1552.68,15,197.74
ORD000540,CAT09,6711,20221660,20217455,20226743,3059.4,17,261.79
ORD000541,CAT21,17750,20204725,20220686,20233000,247.01,11,289.65
ORD000542,CAT13,8009,20203653,20238963,20227587,544.13,19,493.79
ORD000543,CAT35,12093,20213887,20220903,20230111,330.35,5,126.89
ORD000544,CAT32,17922,20208026,20208136,20201137,1277.5,18,29.69
ORD000545,CAT14,9332,20214430,20239649,20215866,492.29,18,39.34
ORD000546,CAT19,10962,20216028,20210766,20231832,4375.52,14,129.18
ORD000547,CAT18,17190,20201304,20229643,20230782,3088.08,8,48.55
ORD000548,CAT14,4444,20216956,20235427,20236598,4031.08,3,322.78
ORD000549,CAT37,1246,20205844,20220120,20207428,3128.41,6,67.79
ORD000550,CAT34,14847,20212232,20229768,20229619,2540.99,7,227.55
ORD000551,CAT26,13293,20213550,20224845,20229795,3852.91,1,215.99
ORD000552,CAT28,2179,20219851,20204797,20230806,1976.02,8,106.46
ORD000553,CAT04,8414,20209260,20220545,20231866,4600.67,11,255.4
ORD000554,CAT19,2433,20201980,20219919,20208878,2050.56,18,38.01
ORD000555,CAT32,15623,20230567,20230545,20218467,1521.24,14,82.84
ORD000556,CAT22,9144,20208788,20208858,20220370,4917.7,12,168.52
ORD000557,CAT37,3543,20224539,20222299,20219007,36.5,17,483.8
ORD000558,CAT22,5552,20228894,20234625,20221179,4415.15,18,254.67
ORD000559,CAT01,12929,20230217,20208959,20226922,2704.52,12,429.92
ORD000560,CAT07,15978,20200149,20205107,20231691,4902.18,17,219.83
ORD000561,CAT11,16661,20218879,20218233,20236500,3502.29,12,382.35
ORD000562,CAT29,2599,20227515,20239564,20225478,2487.66,11,186.58
ORD000563,CAT01,7937,20207867,20220143,20202036,3574.91,7,24.76
ORD000564,CAT36,7755,20203719,20217612,20221234,3628.5,6,42.2
ORD000565,CAT21,2398,20213333,20202423,20211931,2233.84,7,244.07
ORD000566,CAT03,4615,20208549,20209735,20208415,3462.16,16,196.3
ORD000567,CAT37,9757,20200958,20229554,20235515,3553.79,13,121.19
ORD000568,CAT22,3527,20218786,20203976,20214495,4138.06,12,398.26
ORD000569,CAT19,11397,20202388,20234591,20231604,1383.22,1,473.98
ORD000570,CAT28,12365,20230393,20223364,20221097,859.42,6,104.08
ORD000571,CAT09,4324,20201729,20226712,20201164,1424.86,6,274.02
ORD000572,CAT27,3108,20206629,20201035,20212434,357.74,3,158.57
ORD000573,CAT22,11461,20203441,20225968,20227250,2339.44,9,75.39
ORD000574,CAT13,3858,20225062,20226774,20220224,3617.16,13,417.2
ORD000575,CAT23,2801,20204472,20239768,20201101,3496.86,16,498.6
ORD000576,CAT21,17411,20210082,20207644,20216915,193.83,1,390.47
ORD000577,CAT04,11857,20210506,20227389,20217959,2905.61,9,110.32
ORD000578,CAT25,6310,20201888,20223545,20208458,81.44,4,455.22
ORD000579,CAT28,17571,20224985,20208281,20217294,4674.14,1,151.31
ORD000580,CAT34,7870,20204961,20208517,20220985,764.91,1,478.06
ORD000581,CAT31,6323,20206667,20218403,20224743,3939.51,2,328.95
ORD000582,CAT35,10614,20210941,20234023,20204180,834.47,15,433.8
ORD000583,CAT01,11771,20209032,20234313,20224744,488.56,1,354.89
ORD000584,CAT10,11068,20221331,20213511,20232762,661.8,7,496.6
ORD000585,CAT02,8170,20225482,20225760,20228354,3307.41,4,122.76
ORD000586,CAT28,13827,20229754,20223674,20215590,549.62,3,386.79
ORD000587,CAT28,2963,20213053,20233256,20225472,4324.7,2,494.41
ORD000588,CAT04,11601,20204026,20237541,20213924,906.19,5,366.9
ORD000589,CAT15,12668,20214480,20211574,20203027,956.75,19,112.78
ORD000590,CAT35,1732,20212250,20211213,20231876,2627.09,1,33.52
ORD000591,CAT18,16451,20215732,20235992,20216035,915.13,17,314.92
ORD000592,CAT28,11932,20227756,20232474,20237262,1423.12,17,82.58
ORD000593,CAT13,3064,20212528,20200202,20236413,2825.06,18,286.13
ORD000594,CAT24,13170,20226128,20226413,20226516,367.92,15,32.96
ORD000595,CAT14,16610,20213490,20205546,20239279,2026.13,11,275.79
ORD000596,CAT27,9809,20207004,20226509,20221884,3346.54,19,260.39
ORD000597,CAT20,7917,20202086,20216470,20203972,79.57,12,491.14
ORD000598,CAT12,1292,20215226,20213767,20224414,561.41,9,112.06
ORD000599,CAT05,1994,20210552,20213794,20227705,3903.17,2,224.28
ORD000600,CAT19,14152,20213759,20209472,20224920,443.68,11,71.6
ORD000601,CAT05,10726,20221262,20226215,20202323,3394.83,3,80.54
ORD000602,CAT20,11520,20225308,20207244,20208289,2514.47,15,322.17
ORD000603,CAT37,1587,20230772,20222983,20209942,219.79,15,493.54
ORD000604,CAT23,2167,20209104,20235275,20201686,4259.86,2,194.51
ORD000605,CAT07,5962,20213471,20234756,20209312,210.6,2,285.17
ORD000606,CAT24,3696,20217154,20220319,20233935,928.78,19,312.73
ORD000607,CAT13,2778,20202038,20201143,20215637,3306.17,12,397.09
ORD000608,CAT14,13056,20224276,20239808,20238406,3579.56,8,282.83
ORD000609,CAT23,15963,20230186,20216725,20227038,3576.78,6,243.15
ORD000610,CAT26,5877,20216555,20211701,20227006,2036.77,4,66.81
ORD000611,CAT37,14835,20230869,20223721,20230428,2114.74,7,482.82
ORD000612,CAT26,13228,20221675,20238364,20215224,3563.23,15,97.25
ORD000613,CAT02,8064,20204721,20205549,20215551,2368.71,17,376.28
ORD000614,CAT31,8752,20202506,20203131,20211951,408.49,19,440.43
ORD000615,CAT18,7095,20203903,20234677,20239438,1053.54,13,150.67
ORD000616,CAT33,13674,20207003,20236198,20222535,4352.31,1,313.69
ORD000617,CAT26,1362,20201896,20237226,20217880,528.09,17,287.04
ORD000618,CAT18,1058,20203530,20234242,20216691,2664.67,9,127.01
ORD000619,CAT22,13872,20221302,20229350,20206743,543.71,9,318.24
ORD000620,CAT12,16986,20226729,20215777,20216460,2610.21,2,389.88
ORD000621,CAT20,11395,20212850,20214385,20215901,2968.88,11,178.0
ORD000622,CAT16,3577,20230306,20234101,20206885,3244.38,3,124.98
ORD000623,CAT30,14931,20216997,20216488,20221130,3972.7,8,393.78
ORD000624,CAT22,1924,20205532,20211207,20222349,1960.91,17,182.36
ORD000625,CAT27,13255,20218844,20230722,20207380,1289.93,8,411.77
ORD000626,CAT11,1457,20230439,20232936,20221726,2366.29,9,123.76
ORD000627,CAT22,17301,20201630,20220198,20232031,3017.51,12,205.92
ORD000628,CAT10,17433,20212228,20225204,20232898,491.22,17,213.98
ORD000629,CAT10,3129,20229687,20238590,20237640,2085.27,16,35.24
ORD000630,CAT27,3459,20204014,20226333,20208354,4953.74,2,247.91
ORD000631,CAT37,4456,20217091,20206966,20222491,113.7,10,251.17
ORD000632,CAT04,17918,20202719,20232950,20222039,2921.69,8,145.04
ORD000633,CAT27,7987,20208211,20238627,20223754,4926.85,11,450.2
ORD000634,CAT01,15093,20216789,20235223,20221546,4669.99,18,480.63
ORD000635,CAT27,14179,20226898,20228289,20230426,2608.1,3,456.79
ORD000636,CAT14,4813,20224182,20230562,20212936,2539.8,11,228.06
ORD000637,CAT26,5104,20221768,20217659,20218434,3021.67,6,236.4
ORD000638,CAT22,8812,20222995,20226193,20200552,1892.74,1,5.47
ORD000639,CAT17,13327,20211907,20223541,20219384,4137.31,12,246.25
ORD000640,CAT03,12053,20220440,20206563,20225050,191.5,4,120.88
ORD000641,CAT05,15091,20222406,20217549,20201620,2594.42,6,157.11
ORD000642,CAT34,15491,20225017,20212927,20209207,2770.89,15,98.86
ORD000643,CAT07,18044,20207342,20221343,20209936,3999.37,7,96.39
ORD000644,CAT12,18100,20206108,20225684,20230827,4518.92,8,475.74
ORD000645,CAT26,3661,20216573,20219815,20208173,2739.04,8,343.67
ORD000646,CAT30,17274,20201186,20211158,20208470,2280.49,4,224.68
ORD000647,CAT14,13806,20211972,20231604,20211737,302.55,7,113.27
ORD000648,CAT07,9111,20206216,20217772,20236329,3353.6,1,241.48
ORD000649,CAT04,2032,20227962,20220038,20228399,3101.61,7,11.04
ORD000650,CAT11,11151,20209893,20236348,20222118,2294.66,18,317.94
ORD000651,CAT09,15469,20225818,20216453,20203167,2940.63,15,383.4
ORD000652,CAT06,9309,20203411,20234838,20235827,1870.33,4,249.44
ORD000653,CAT30,9439,20230358,20215256,20210433,2791.86,8,293.75
ORD000654,CAT36,10862,20221629,20210172,20225159,1677.35,16,427.63
ORD000655,CAT08,14864,20217845,20235787,20220867,4922.39,3,287.11
ORD000656,CAT25,3526,20202866,20239301,20216136,2010.85,1,33.81
ORD000657,CAT16,16848,20219092,20207316,20208518,1743.09,6,170.86
ORD000658,CAT12,6361,20201188,20209477,20219027,298.36,7,202.87
ORD000659,CAT06,10679,20201330,20214920,20206736,154.42,8,123.65
ORD000660,CAT32,16919,20202951,20238308,20203926,4389.0,8,324.43
ORD000661,CAT18,661,20224568,20209798,20221513,2080.77,6,434.53
ORD000662,CAT04,690,20218212,20234546,20228321,2715.63,10,232.35
ORD000663,CAT16,12112,20220395,20210365,20223570,3067.41,13,372.5
ORD000664,CAT20,8770,20229107,20217418,20235733,2383.37,6,198.67
ORD000665,CAT37,8598,20203144,20210182,20204822,72.99,5,42.59
ORD000666,CAT02,9674,20203935,20215006,20212763,1019.25,3,272.54
ORD000667,CAT32,2990,20217647,20205307,20208557,4200.12,1,426.07
ORD000668,CAT11,7540,20203255,20222324,20212149,88.17,5,429.25
ORD000669,CAT06,16152,20228101,20237132,20220801,2393.95,11,115.62
ORD000670,CAT15,16722,20202949,20209998,20201550,2058.07,9,6.56
ORD000671,CAT14,16891,20228911,20218699,20226722,4501.51,8,47.59
ORD000672,CAT21,16602,20202086,20201766,20238712,1924.17,15,159.13
ORD000673,CAT14,14243,20221694,20220364,20204660,1832.13,10,372.08
ORD000674,CAT25,14352,20216858,20203695,20203489,521.9,4,386.92
ORD000675,CAT04,4076,20206089,20236491,20227478,1947.79,7,33.72
ORD000676,CAT28,9928,20229721,20237733,20230071,1194.62,8,263.28
ORD000677,CAT14,13464,20217422,20228565,20209220,3210.02,4,90.03
ORD000678,CAT18,14876,20205170,20214515,20231015,4595.02,5,367.28
ORD000679,CAT36,8387,20223954,20209928,20203215,75.98,7,11.55
ORD000680,CAT03,17493,20210617,20204393,20231236,2865.41,4,314.92
ORD000681,CAT32,12992,20216161,20217436,20229291,3276.76,6,41.97
ORD000682,CAT06,8695,20210448,20230346,20217831,4212.24,12,327.41
ORD000683,CAT31,13243,20223621,20232835,20223736,288.16,16,180.14
ORD000684,CAT22,2833,20206568,20220752,20225390,4591.35,16,295.07
ORD000685,CAT01,5516,20209496,20211617,20206035,3064.13,3,420.11
ORD000686,CAT22,8745,20202763,20200929,20200712,1071.69,5,311.51
ORD000687,CAT33,3177,20212455,20201414,20237279,2030.64,2,158.98
ORD000688,CAT23,18068,20215210,20219390,20204970,2250.9,15,47.55
